date,SA,IA,RA,SC,IC,RC
2024-03-25,0.05330724281062211,0.005191073296969533,3499999.941501684,1.4042190168343194e-07,0.002073574730010125,1499999.9979262834
2024-03-26,0.05330724250010575,0.004042824072426085,3499999.9426499335,1.40421900368995e-07,0.0016149063571592685,1499999.9983849518
2024-03-27,0.0533072422582748,0.003148564623637975,3499999.943544193,1.4042189934530803e-07,0.00125769427306911,1499999.998742164
2024-03-28,0.05330724206993587,0.0024521116898881096,3499999.944240646,1.4042189854805645e-07,0.0009794960527927507,1499999.9990203623
2024-03-29,0.05330724192325754,0.0019097142733665942,3499999.9447830436,1.404218979271571e-07,0.0007628353447319216,1499999.999237023
2024-03-30,0.053307241809024596,0.0014872957286005467,3499999.945205462,1.404218974436012e-07,0.0005941002216806507,1499999.9994057582
2024-03-31,0.053307241720059094,0.0011583129374619066,3499999.945534445,1.4042189706700407e-07,0.0004626880271160873,1499999.9995371706
2024-04-01,0.05330724165077247,0.000902100008336269,3499999.945790658,1.4042189677370904e-07,0.00036034376497509044,1499999.9996395148
2024-04-02,0.053307241596812174,0.000702561883746117,3499999.945990196,1.404218965452914e-07,0.0002806382605762081,1499999.9997192204
2024-04-03,0.05330724155478821,0.0005471628063833414,3499999.946145595,1.404218963674009e-07,0.00021856410290704782,1499999.9997812947
2024-04-04,0.05330724152205918,0.0004261351991366714,3499999.9462666223,1.4042189622885648e-07,0.00017021963140553784,1499999.999829639
2024-04-05,0.053307241496569534,0.00033187783694971516,3499999.9463608796,1.4042189612095695e-07,0.00013256853546360028,1499999.9998672903
2024-04-06,0.05330724147671843,0.00025847107368079196,3499999.9464342864,1.404218960369258e-07,0.00010324621160902419,1499999.9998966125
2024-04-07,0.053307241461258634,0.0002013028810697515,3499999.9464914543,1.4042189597148324e-07,8.041038463741179e-05,1499999.9999194485
2024-04-08,0.0533072414492182,0.00015677907782135487,3499999.9465359785,1.40421895920515e-07,6.262535852458177e-05,1499999.9999372335
2024-04-09,0.05330724143984078,0.00012210271689943423,3499999.9465706544,1.4042189588081953e-07,4.877389261548158e-05,1499999.9999510848
2024-04-10,0.053307241432537456,9.509602815118773e-05,3499999.9465976614,1.4042189584990391e-07,3.7986076555947344e-05,1499999.9999618726
2024-04-11,0.05330724142684984,7.406402472034182e-05,3499999.946618693,1.4042189582582777e-07,2.958484784041638e-05,1499999.999970274
2024-04-12,0.05330724142242061,5.7685414563614226e-05,3499999.9466350717,1.4042189580707833e-07,2.304241639273752e-05,1499999.9999768166
2024-04-13,0.05330724141897101,4.492943010372812e-05,3499999.946647828,1.4042189579247564e-07,1.7947042155167855e-05,1499999.9999819119
2024-04-14,0.05330724141628411,3.4993777183741417e-05,3499999.946657764,1.4042189578110144e-07,1.3978248788384051e-05,1499999.9999858807
2024-04-15,0.05330724141419128,2.725489468027587e-05,3499999.9466655026,1.4042189577224216e-07,1.088695486702326e-05,1499999.999988972
2024-04-16,0.05330724141256132,2.122756015520639e-05,3499999.9466715297,1.404218957653423e-07,8.479338352285359e-06,1499999.9999913797
2024-04-17,0.05330724141129206,1.65340724583008e-05,3499999.946676223,1.404218957599694e-07,6.604526579767847e-06,1499999.9999932544
2024-04-18,0.05330724141030375,1.2879525539781259e-05,3499999.946679878,1.4042189575578564e-07,5.144719382377253e-06,1499999.999994714
2024-04-19,0.05330724140953423,1.0034114470511004e-05,3499999.9466827232,1.404218957525279e-07,4.008121229766735e-06,1499999.9999958507
2024-04-20,0.053307241408934725,7.817450459589988e-06,3499999.9466849403,1.4042189574998973e-07,3.122675861864449e-06,1499999.9999967362
2024-04-21,0.05330724140846749,6.089851179996641e-06,3499999.946686668,1.4042189574801146e-07,2.4325872102900632e-06,1499999.9999974263
2024-04-22,0.053307241408103424,4.743737430699303e-06,3499999.946688014,1.404218957464701e-07,1.894882795231497e-06,1499999.999997964
2024-04-23,0.05330724140781984,3.6951424075668736e-06,3499999.9466890628,1.4042189574526954e-07,1.476022103922937e-06,1499999.9999983828
2024-04-24,0.05330724140759904,2.8787054125061837e-06,3499999.946689879,1.4042189574433484e-07,1.1498968283784754e-06,1499999.999998709
2024-04-25,0.053307241407427326,2.243726825705178e-06,3499999.946690514,1.4042189574360787e-07,8.962550245886524e-07,1499999.9999989625
2024-04-26,0.05330724140729356,1.7491919702681577e-06,3499999.9466910088,1.4042189574304144e-07,6.987133957503792e-07,1499999.9999991602
2024-04-27,0.05330724140718969,1.3652916927338643e-06,3499999.9466913925,1.404218957426014e-07,5.453646887807552e-07,1499999.9999993134
2024-04-28,0.05330724140710845,1.0651551470103497e-06,3499999.946691693,1.4042189574225704e-07,4.2547535521231554e-07,1499999.9999994333
2024-04-29,0.05330724140704516,8.313978875631229e-07,3499999.9466919266,1.4042189574198858e-07,3.3210118737181393e-07,1499999.9999995267
2024-04-30,0.05330724140699558,6.483363643818385e-07,3499999.946692109,1.4042189574177825e-07,2.5897739883039764e-07,1499999.9999995998
2024-05-01,0.05330724140695688,5.054184308327284e-07,3499999.946692252,1.404218957416141e-07,2.0188894075205746e-07,1499999.9999996568
2024-05-02,0.05330724140692671,3.939441571395132e-07,3499999.946692364,1.4042189574148624e-07,1.573606312165163e-07,1499999.9999997013
2024-05-03,0.053307241406903204,3.070482563031501e-07,3499999.9466924504,1.4042189574138666e-07,1.22650135426599e-07,1499999.999999736
2024-05-04,0.05330724140688497,2.3961349270806404e-07,3499999.946692518,1.404218957413095e-07,9.571337686857856e-08,1499999.999999763
2024-05-05,0.05330724140687084,1.8737314574290834e-07,3499999.94669257,1.4042189574124968e-07,7.484601665071304e-08,1499999.999999784
2024-05-06,0.053307241406860086,1.476362735509602e-07,3499999.9466926097,1.404218957412041e-07,5.8973160144983956e-08,1499999.9999997998
2024-05-07,0.05330724140685154,1.1616075082052886e-07,3499999.9466926414,1.4042189574116765e-07,4.64002923493672e-08,1499999.9999998123
2024-05-08,0.05330724140684508,9.250195435460871e-08,3499999.9466926646,1.404218957411399e-07,3.694980969458201e-08,1499999.999999822
2024-05-09,0.05330724140683997,7.394651444709212e-08,3499999.9466926833,1.4042189574111773e-07,2.953785805366966e-08,1499999.999999829
2024-05-10,0.05330724140683573,5.8647486778080685e-08,3499999.9466926986,1.4042189574109904e-07,2.3426676618499677e-08,1499999.9999998352
2024-05-11,0.05330724140683242,4.685302113780356e-08,3499999.9466927107,1.4042189574108427e-07,1.8715389294466002e-08,1499999.9999998398
2024-05-12,0.053307241406829665,3.704108528590831e-08,3499999.9466927205,1.4042189574107193e-07,1.4796021289865051e-08,1499999.9999998438
2024-05-13,0.05330724140682742,2.906831310165406e-08,3499999.9466927284,1.4042189574106182e-07,1.1611305285467774e-08,1499999.999999847
2024-05-14,0.05330724140682562,2.265856872310005e-08,3499999.946692735,1.404218957410538e-07,9.050939244039063e-09,1499999.9999998496
2024-05-15,0.05330724140682422,1.759939888067965e-08,3499999.94669274,1.404218957410477e-07,7.030059056908853e-09,1499999.9999998517
2024-05-16,0.05330724140682314,1.3648412060682433e-08,3499999.9466927443,1.4042189574104313e-07,5.451841567601748e-09,1499999.9999998533
2024-05-17,0.05330724140682234,1.0629062833059068e-08,3499999.946692747,1.4042189574103977e-07,4.245765902809757e-09,1499999.9999998545
2024-05-18,0.05330724140682174,8.347772164540828e-09,3499999.9466927494,1.404218957410374e-07,3.334507087260732e-09,1499999.9999998554
2024-05-19,0.05330724140682131,6.691962815722297e-09,3499999.946692751,1.404218957410357e-07,2.6730962003960092e-09,1499999.999999856
2024-05-20,0.053307241406821006,5.50122721030967e-09,3499999.946692752,1.404218957410345e-07,2.1974585572988162e-09,1499999.9999998566
2024-05-21,0.05330724140682079,4.546474741050198e-09,3499999.946692753,1.4042189574103387e-07,1.8160842516940203e-09,1499999.999999857
2024-05-22,0.05330724140682063,3.787862489679874e-09,3499999.9466927536,1.404218957410334e-07,1.5130578681130008e-09,1499999.9999998573
2024-05-23,0.053307241406820485,3.1398344660192377e-09,3499999.9466927545,1.404218957410329e-07,1.254204038661989e-09,1499999.9999998575
2024-05-24,0.053307241406820326,2.5399428303241917e-09,3499999.946692755,1.4042189574103215e-07,1.014577928156272e-09,1499999.9999998577
2024-05-25,0.0533072414068202,2.0233379865878884e-09,3499999.9466927554,1.4042189574103167e-07,8.082208282636233e-10,1499999.999999858
2024-05-26,0.05330724140682008,1.5497879501761097e-09,3499999.946692756,1.4042189574103112e-07,6.190618215624314e-10,1499999.9999998582
2024-05-27,0.05330724140681997,1.1360448637463151e-09,3499999.9466927564,1.404218957410305e-07,4.537925216753251e-10,1499999.9999998582
2024-05-28,0.05330724140681987,8.215268431945572e-10,3499999.946692757,1.4042189574102987e-07,3.2815844412815617e-10,1499999.9999998584
2024-05-29,0.05330724140681976,4.743166749060254e-10,3499999.9466927573,1.404218957410292e-07,1.8946550463224843e-10,1499999.9999998587
2024-05-30,0.05330724140681966,1.4249251946313951e-10,3499999.9466927573,1.404218957410286e-07,5.6918491586632494e-11,1499999.9999998587
2024-05-31,0.05330724140681958,-1.0516671493684381e-10,3499999.946692758,1.4042189574102813e-07,-4.200891085377688e-11,1499999.999999859
2024-06-01,0.05330724140681955,-2.1704006879880552e-10,3499999.946692758,1.4042189574102794e-07,-8.669671683550154e-11,1499999.999999859
2024-06-02,0.053307241406819535,-2.8253886903225257e-10,3499999.946692758,1.4042189574102783e-07,-1.1286023274740467e-10,1499999.999999859
2024-06-03,0.05330724140681951,-3.833642750070681e-10,3499999.946692758,1.4042189574102773e-07,-1.5313494249204652e-10,1499999.999999859
2024-06-04,0.05330724140681951,-4.3206153776510687e-10,3499999.946692758,1.4042189574102775e-07,-1.7258706982325825e-10,1499999.999999859
2024-06-05,0.05330724140681953,-4.1971097428269745e-10,3499999.946692758,1.4042189574102797e-07,-1.676536406001379e-10,1499999.999999859
2024-06-06,0.05330724140681957,-3.6127974209452135e-10,3499999.946692758,1.4042189574102834e-07,-1.4431328640024968e-10,1499999.999999859
2024-06-07,0.053307241406819604,-3.2324742094170137e-10,3499999.946692758,1.404218957410286e-07,-1.2912128253437705e-10,1499999.999999859
2024-06-08,0.05330724140681964,-2.719457388747097e-10,3499999.946692758,1.4042189574102892e-07,-1.0862882200288293e-10,1499999.999999859
2024-06-09,0.05330724140681968,-2.131618349360429e-10,3499999.946692758,1.4042189574102926e-07,-8.514757186965615e-11,1499999.999999859
2024-06-10,0.053307241406819715,-1.52646632667168e-10,3499999.946692758,1.404218957410296e-07,-6.097473480960084e-11,1499999.999999859
2024-06-11,0.05330724140681975,-9.528762948624843e-11,3499999.946692758,1.404218957410299e-07,-3.8062663061973517e-11,1499999.999999859
2024-06-12,0.05330724140681978,-4.7184008019733523e-11,3499999.946692758,1.4042189574103016e-07,-1.884765319046947e-11,1499999.999999859
2024-06-13,0.0533072414068198,-1.4001369714131677e-11,3499999.946692758,1.4042189574103032e-07,-5.592830418752005e-12,1499999.999999859
2024-06-14,0.053307241406819805,-1.405316015951242e-12,3499999.946692758,1.404218957410304e-07,-5.613199704843591e-13,1499999.999999859
2024-06-15,0.05330724140681982,1.824492401718185e-11,3499999.946692758,1.404218957410305e-07,7.287978648854782e-12,1499999.999999859
2024-06-16,0.053307241406819826,2.9142122684059425e-11,3499999.946692758,1.404218957410306e-07,1.1640869049201849e-11,1499999.999999859
2024-06-17,0.053307241406819826,2.940471445718698e-11,3499999.946692758,1.404218957410306e-07,1.1745758617064082e-11,1499999.999999859
2024-06-18,0.05330724140681982,1.7819472188596603e-11,3499999.946692758,1.4042189574103056e-07,7.118022409685384e-12,1499999.999999859
2024-06-19,0.05330724140681982,1.005164145851027e-11,3499999.946692758,1.4042189574103053e-07,4.015155390938297e-12,1499999.999999859
2024-06-20,0.05330724140681981,1.9835660410464173e-12,3499999.946692758,1.404218957410305e-07,7.923560180306618e-13,1499999.999999859
2024-06-21,0.05330724140681981,-6.52000123746495e-12,3499999.946692758,1.4042189574103048e-07,-2.6044006584943206e-12,1499999.999999859
2024-06-22,0.053307241406819805,-1.4152139211778102e-11,3499999.946692758,1.4042189574103045e-07,-5.653064251000076e-12,1499999.999999859
2024-06-23,0.053307241406819805,-2.0320893111977413e-11,3499999.946692758,1.4042189574103043e-07,-8.117177839081915e-12,1499999.999999859
2024-06-24,0.053307241406819805,-2.5821767800935626e-11,3499999.946692758,1.4042189574103043e-07,-1.031450636427366e-11,1499999.999999859
2024-06-25,0.0533072414068198,-3.0682477324086016e-11,3499999.946692758,1.404218957410304e-07,-1.22561202647351e-11,1499999.999999859
2024-06-26,0.0533072414068198,-3.4903021681428574e-11,3499999.946692758,1.4042189574103038e-07,-1.3942019540466225e-11,1499999.999999859
2024-06-27,0.0533072414068198,-4.2119764982870665e-11,3499999.946692758,1.4042189574103038e-07,-1.6824754156079428e-11,1499999.999999859
2024-06-28,0.05330724140681979,-5.0230236640233436e-11,3499999.946692758,1.4042189574103035e-07,-2.0064489736865847e-11,1499999.999999859
2024-06-29,0.05330724140681979,-5.793954531383893e-11,3499999.946692758,1.4042189574103032e-07,-2.3143980398536405e-11,1499999.999999859
2024-06-30,0.053307241406819784,-6.524769100368712e-11,3499999.946692758,1.404218957410303e-07,-2.6063226141091098e-11,1499999.999999859
2024-07-01,0.053307241406819784,-7.215467370977802e-11,3499999.946692758,1.4042189574103027e-07,-2.8822226964529923e-11,1499999.999999859
2024-07-02,0.053307241406819784,-7.866049343211165e-11,3499999.946692758,1.4042189574103027e-07,-3.142098286885289e-11,1499999.999999859
2024-07-03,0.05330724140681978,-8.476515017068798e-11,3499999.946692758,1.4042189574103024e-07,-3.3859493854059993e-11,1499999.999999859
2024-07-04,0.05330724140681978,-9.046864392550701e-11,3499999.946692758,1.4042189574103022e-07,-3.6137759920151225e-11,1499999.999999859
2024-07-05,0.05330724140681977,-9.577097469656877e-11,3499999.946692758,1.404218957410302e-07,-3.82557810671266e-11,1499999.999999859
2024-07-06,0.05330724140681977,-1.0067214248387324e-10,3499999.946692758,1.404218957410302e-07,-4.02135572949861e-11,1499999.999999859
2024-07-07,0.05330724140681977,-1.0517214728742041e-10,3499999.946692758,1.4042189574103016e-07,-4.201108860372975e-11,1499999.999999859
2024-07-08,0.053307241406819764,-1.0927098910721028e-10,3499999.946692758,1.4042189574103016e-07,-4.364837499335752e-11,1499999.999999859
2024-07-09,0.053307241406819764,-1.1296866794324288e-10,3499999.946692758,1.4042189574103014e-07,-4.5125416463869427e-11,1499999.999999859
2024-07-10,0.053307241406819764,-1.1626518379551819e-10,3499999.946692758,1.4042189574103014e-07,-4.644221301526548e-11,1499999.999999859
2024-07-11,0.053307241406819764,-1.191605366640362e-10,3499999.946692758,1.404218957410301e-07,-4.7598764647545657e-11,1499999.999999859
2024-07-12,0.05330724140681976,-1.2165472654879695e-10,3499999.946692758,1.404218957410301e-07,-4.8595071360709984e-11,1499999.999999859
2024-07-13,0.05330724140681976,-1.2374775344980037e-10,3499999.946692758,1.4042189574103008e-07,-4.943113315475844e-11,1499999.999999859
2024-07-14,0.05330724140681976,-1.2543961736704652e-10,3499999.946692758,1.4042189574103008e-07,-5.010695002969103e-11,1499999.999999859
2024-07-15,0.05330724140681976,-1.2673031830053537e-10,3499999.946692758,1.4042189574103008e-07,-5.0622521985507754e-11,1499999.999999859
2024-07-16,0.05330724140681976,-1.2761985625026695e-10,3499999.946692758,1.4042189574103006e-07,-5.097784902220862e-11,1499999.999999859
2024-07-17,0.05330724140681976,-1.2810823121624122e-10,3499999.946692758,1.4042189574103006e-07,-5.117293113979361e-11,1499999.999999859
2024-07-18,0.05330724140681976,-1.2819544319845823e-10,3499999.946692758,1.4042189574103006e-07,-5.120776833826274e-11,1499999.999999859
2024-07-19,0.05330724140681976,-1.2788149219691793e-10,3499999.946692758,1.4042189574103006e-07,-5.108236061761601e-11,1499999.999999859
2024-07-20,0.05330724140681976,-1.2716637821162036e-10,3499999.946692758,1.4042189574103003e-07,-5.079670797785342e-11,1499999.999999859
2024-07-21,0.05330724140681976,-1.260501012425655e-10,3499999.946692758,1.4042189574103003e-07,-5.035081041897496e-11,1499999.999999859
2024-07-22,0.05330724140681976,-1.2453266128975334e-10,3499999.946692758,1.4042189574103003e-07,-4.974466794098063e-11,1499999.999999859
2024-07-23,0.05330724140681976,-1.2261405835318387e-10,3499999.946692758,1.4042189574103003e-07,-4.8978280543870436e-11,1499999.999999859
2024-07-24,0.05330724140681976,-1.2029429243285713e-10,3499999.946692758,1.4042189574103003e-07,-4.805164822764438e-11,1499999.999999859
2024-07-25,0.05330724140681976,-1.175733635287731e-10,3499999.946692758,1.4042189574103003e-07,-4.696477099230247e-11,1499999.999999859
2024-07-26,0.05330724140681976,-1.1445127164093179e-10,3499999.946692758,1.4042189574103003e-07,-4.571764883784469e-11,1499999.999999859
2024-07-27,0.05330724140681976,-1.1092801676933317e-10,3499999.946692758,1.4042189574103003e-07,-4.431028176427103e-11,1499999.999999859
2024-07-28,0.05330724140681976,-1.0700359891397728e-10,3499999.946692758,1.4042189574103003e-07,-4.274266977158152e-11,1499999.999999859
2024-07-29,0.05330724140681976,-1.0267801807486409e-10,3499999.946692758,1.4042189574103003e-07,-4.101481285977615e-11,1499999.999999859
2024-07-30,0.05330724140681976,-9.795127425199363e-11,3499999.946692758,1.4042189574103003e-07,-3.912671102885491e-11,1499999.999999859
2024-07-31,0.05330724140681976,-9.282336744536588e-11,3499999.946692758,1.4042189574103003e-07,-3.707836427881781e-11,1499999.999999859
2024-08-01,0.053307241406819764,-8.729429765498082e-11,3499999.946692758,1.4042189574103006e-07,-3.486977260966483e-11,1499999.999999859
