date,S_0-18,S_19-65+,E_0-18,E_19-65+,I_0-18,I_19-65+,R_0-18,R_19-65+,total_I,total_R,total_E,total_S,daily_incidence,prevalence
2024-01-11,1974.5665956254697,7949.203990396857,1.4924824549920443,1.5531308985692318,4.234650610122787,4.383252249483643,19.70627130941532,44.859626455088716,8.617902859606431,64.56589776450403,3.045613353561276,9923.770586022327,3.1919851504861043,0.0008617902859606432
2024-01-12,1972.835288496721,7947.398670927684,1.652585238255097,1.7222041556333783,4.691094251322285,4.864539662491492,20.821032013701565,46.01458525419035,9.555633913813777,66.83561726789192,3.3747893938884754,9920.233959424406,3.536626597922435,0.0009555633913813777
2024-01-13,1970.9189555264504,7945.397560271854,1.829388136097281,1.909185703818458,5.195815533186193,5.397087196143986,22.055840804265742,47.29616682818281,10.592902729330179,69.35200763244856,3.7385738399157393,9916.316515798304,3.917443626100308,0.0010592902729330178
2024-01-14,1968.7984613544334,7943.180018774762,2.0245228792826184,2.115905607308106,5.753652013372158,5.986232205014609,23.423363752911563,48.71784341291394,11.739884218386766,72.1412071658255,4.140428486590725,9911.978480129195,4.338035669108507,0.0011739884218386766
2024-01-15,1966.4528460644456,7940.723329093203,2.23975276971101,2.344361176511225,6.369870866659612,6.637824580923021,24.937530299183646,50.29448514936303,13.007695447582634,75.23201544854668,4.584113946222235,9907.176175157649,4.802304971548551,0.0013007695447582635
2024-01-16,1963.8591883949462,7938.002513895575,2.4769673751749006,2.5967229982641538,7.050202563027812,7.358270753356435,26.613641666850857,52.04249235280322,14.408473316384246,78.65613401965408,5.073690373439055,9901.861702290522,5.314472867125829,0.0014408473316384245
2024-01-17,1960.9924594706954,7934.9901374558585,2.7382009658897495,2.875353536923298,7.800849519796668,8.154569088353622,28.46849004361816,53.979939918863536,15.95541860815029,82.4484299624817,5.613554502813047,9895.982596926555,5.879105363967653,0.0015955418608150289
2024-01-18,1957.8253798849855,7931.6560997119705,3.025635588136118,3.1828183947790087,8.628503850627178,9.03435058694107,30.520480676251054,56.12673130630834,17.66285443756825,86.6472119825594,6.208453982915127,9889.481479596956,6.501117329597747,0.001766285443756825
2024-01-19,1954.3282819940885,7927.967423796886,3.3415944080454705,3.5218930838357707,9.540367113457362,10.005921386954837,32.789756484408535,58.50476173232287,19.5462885004122,91.2945182167314,6.863487491881241,9882.295705790973,7.18577380598208,0.00195462885004122
2024-01-20,1950.4689796760622,7923.888037261561,3.6885259709096943,3.8955651287982915,10.544169391525733,11.078306297370363,35.2983249615022,61.13809131226941,21.622475688896095,96.43641627377161,7.584091099707986,9874.357016937623,7.93868885335084,0.0021622475688896094
2024-01-21,1946.212643267624,7919.378544468042,4.0690059384470985,4.307044900833147,11.648160396012079,12.261281413081356,38.070190397916804,64.0531292180441,23.909441809093437,102.12331961596091,8.376050839280246,9865.591187735665,8.765829201958894,0.002390944180909344
2024-01-22,1941.5216935590008,7914.395999502223,4.485724958908445,4.7597692794396895,12.861098035414825,13.5654053505826,41.131483446675766,67.2788258677541,26.426503385997425,108.41030931442987,9.245494238348135,9855.917693061225,9.673494674440832,0.0026426503385997423
2024-01-23,1936.3557200839068,7908.89368271562,4.941467493615174,5.257400071886514,14.192226235737756,15.002045047967817,44.51058618674015,70.8468721645251,29.194271283705575,115.35745835126525,10.198867565501688,9845.249402799527,10.66829026169708,0.0029194271283705577
2024-01-24,1930.6714312001955,7902.820885879106,5.43908284611926,5.8038174184708495,15.6512365500981,16.583392724837797,48.23824940358698,74.79190397758603,32.2346292749359,123.03015338117301,11.242900264590109,9833.4923170793,11.757085720226513,0.0032234629274935896
2024-01-25,1924.4226455882517,7896.122712744076,5.981446393128927,6.403106687701621,17.248210579135225,18.32247131152909,52.347697439484,79.15170925669347,35.57068189066432,131.49940669617746,12.384553080830548,9820.545358332329,12.946958746973309,0.003557068189066432
2024-01-26,1917.5603363296975,7888.7399031239065,6.57140898228175,7.059536944650253,18.993539569890252,20.233125354740714,56.87471511813049,83.96743457670313,39.22666492463097,140.8421496948336,13.630945926932004,9806.300239453603,14.24511887872427,0.003922666492463096
2024-01-27,1910.032737897974,7880.608688928977,7.211741921013243,7.777534032775052,20.89780857384687,22.32998986710909,61.85771160716586,89.28378717113841,43.227798440955965,151.14149877830428,14.989275953788296,9790.641426826951,15.658812626651951,0.004322779844095597
2024-01-28,1901.7855326320237,7871.660695805351,7.905065636263861,8.561641317720769,22.971650155033316,24.628436439112743,67.33775157667924,95.14922643781534,47.60008659414606,162.48697801449458,16.46670695398463,9773.446228437375,17.195198389576746,0.004760008659414607
2024-01-29,1892.7621312407007,7861.822903552099,8.653762744329754,9.416467137238921,25.225560919870958,27.14449081852934,73.35854509509856,101.61613849213259,52.3700517384003,174.97468358723114,18.070229881568675,9754.585034792799,18.861193644574826,0.00523700517384003
2024-01-30,1882.9040628839693,7851.017680651408,9.459875813024816,10.346617688030872,27.66967499078691,29.894715788792407,79.96638631221889,108.7409858717679,57.56439077957931,188.7073721839868,19.806493501055687,9733.921743535378,20.66329125742169,0.005756439077957931
2024-01-31,1872.1514909571688,7839.162910347197,10.32498934909703,11.356613457117273,30.3134900655698,32.896053223915814,87.2100296281644,116.58442297176894,63.20954328948561,203.79445259993335,21.681602806214304,9711.314401304366,22.607342231011444,0.006320954328948561
2024-02-01,1860.4438701833853,7826.172227429031,11.250096208567173,12.450787426346498,33.16554255997684,36.16561892893656,95.14049104807047,125.21136621568441,69.33116148891341,220.35185726375488,23.700883634913673,9686.616097612417,24.69830369194875,0.006933116148891341
2024-02-02,1847.7207590385815,7811.955386238345,12.235449550281748,13.63316355699867,36.23302971047391,39.72044384714855,103.81076170066297,134.69100635750576,75.95347355762246,238.50176805816872,25.868613107280417,9659.676145276928,26.93995233548958,0.007595347355762246
2024-02-03,1833.9227986105227,7796.41878120049,13.280402662368683,14.907314540409983,39.521378525018726,43.577155525740295,113.27542020208989,145.09674873335842,83.09853405075901,258.3721689354483,28.187717202778664,9630.341579811013,29.33456546591441,0.0083098534050759
2024-02-04,1818.9928644440286,7779.466141144508,14.383240495532132,16.276198522695093,43.03376421179449,47.75159449240879,123.59013084864473,156.506065840387,90.78535870420328,280.09619668903173,30.659439018227225,9598.459005588536,31.88257422247625,0.009078535870420328
2024-02-05,1802.8773915052404,7760.999417512839,15.541008512076932,17.741975513639293,46.77058426302461,52.25836153107617,134.81101571965783,169.00024544244528,99.02894579410078,303.8112611621031,33.282984025716225,9563.876809018078,34.58219657045788,0.009902894579410078
2024-02-06,1785.527863940749,7740.9198839735855,16.749346436664958,19.305805495471667,50.728898749954254,57.11029388205713,146.99389087263154,182.66401664888485,107.83919263201139,329.6579075215164,36.055151932136624,9526.447747914335,37.42906110374429,0.01078391926320114
2024-02-07,1766.9024507847541,7719.129460618356,18.002336550023724,20.96763185889982,54.90185254621404,62.31787124784231,160.19336011900796,197.58503627490157,117.21972379405635,357.77839639390953,38.96996840892355,9486.03191140311,40.415836511224995,0.011721972379405634
2024-02-08,1746.9677563507746,7695.532269584053,19.292378113252504,22.72595568279782,59.27810098271851,67.88855624811198,174.4617645532541,213.85321848503548,127.1666572308305,388.3149830382896,42.01833379605033,9442.500025934827,43.53188546828096,0.01271666572308305
2024-02-09,1725.7006401711744,7670.036420384745,20.610101090989513,24.5776084666496,63.841266558411256,73.82607867486854,189.84799217942478,231.55989247373589,137.6673452332798,421.40788465316064,45.18770955763911,9395.737060555919,46.76296537890926,0.01376673452332798
2024-02-10,1703.0900481774424,7642.556013649291,21.944327699151433,26.517529987921893,68.56946560341711,80.12968087970458,206.39615851998883,250.79677548308163,148.6991464831217,457.1929340030705,48.461857687073326,9345.646061826734,50.09099872918591,0.01486991464831217
2024-02-11,1679.1387809489113,7613.01333753357,23.2820949821441,28.538562816936814,73.43494475588955,86.79334602516711,224.144179313055,271.65475362432505,160.22829078105667,495.7989329373801,51.82065779908091,9292.152118482481,53.4939433442521,0.016022829078105667
2024-02-12,1653.8651078890684,7581.341212825236,24.608772812014976,30.631288594270952,78.40384897965149,93.80502842540609,243.12227031926503,294.2224701550868,172.2088774050576,537.3447404743519,55.24006140628593,9235.206320714304,56.94579776817773,0.017220887740505758
2024-02-13,1627.3041362202616,7547.485434125823,25.90826860488284,32.783911173905665,83.4361824311125,101.14592846874152,263.35141274374286,318.5847262315286,184.582110899854,581.9361389752714,58.6921797787885,9174.789570346085,60.41675036821857,0.0184582110899854
2024-02-14,1599.5088342732874,7511.407233764016,27.163328240639824,34.98220450283382,88.48599973759214,108.78985132518672,284.8418377484805,344.82071040796274,197.27585106277886,629.6625481564432,62.14553274347364,9110.916068037304,63.87350230878178,0.019727585106277885
2024-02-15,1570.5506127401818,7473.085681312018,28.355933138869304,37.2095403676859,93.50186199703049,116.70269486360843,307.59159212391813,373.002083456686,210.20455686063892,680.5936755806042,65.56547350655521,9043.6362940522,67.27977398510257,0.02102045568606389
2024-02-16,1540.519378784651,7432.519919405671,29.467785133698772,39.44700871475646,98.42758170272455,124.8421150714419,331.58525437892536,403.1909568081297,223.26969677416645,734.7762111870551,68.91479384845523,8973.039298190322,70.59699586187844,0.022326969677416646
2024-02-17,1509.5229986945385,7389.731129659537,30.480857580208433,41.67363657561916,103.20327021294476,133.157419390278,356.79287351230806,435.4378143745645,236.36068960322274,792.2306878868726,72.15449415582759,8899.254128354076,73.78516983624627,0.023636068960322273
2024-02-18,1477.686136280519,7344.76412366748,31.377965822574186,43.86669528145192,107.76669881727459,141.58974362374832,383.16919907963234,469.7794374273195,249.35644244102292,852.9486365069519,75.24466110402611,8822.450259947998,76.80386840607775,0.024935644244102294
2024-02-19,1445.148447042964,7297.688437490735,32.143409039398655,46.00214494681731,112.05485789760483,150.0725062128175,410.6532860200322,506.2369113496294,262.1273641104223,916.8901973696616,78.14555398621596,8742.836884533699,79.61337541429907,0.026212736411042232
2024-02-20,1412.0621780273427,7248.598849435934,32.763588078185784,48.05517296211718,116.00571467421372,158.53218947450446,439.1685192202576,544.8137881274431,274.5379041487182,983.9823073477007,80.81876104030297,8660.661027463277,82.17585707042213,0.02745379041487182
2024-02-21,1378.5892540603916,7197.615252037213,33.227548152974954,50.00080176607731,119.56010318445905,166.88945954124145,468.62309460217426,585.494486655467,286.4495627257005,1054.1175812576412,83.22834991905226,8576.204506097605,84.45652136567196,0.02864495627257005
2024-02-22,1344.8979619019046,7144.881832292296,33.527423507717835,51.814550130852524,122.66363774780478,175.06060454772975,498.91097684257267,628.2430130291211,297.7242422955345,1127.1539898716937,85.34197363857035,8489.7797941942,86.42471190340484,0.02977242422955345
2024-02-23,1311.159376948418,7090.565549864559,33.65875250076942,53.47311805541758,125.26854431482627,182.9592559442474,529.9133262359863,673.0020761357745,308.22780025907366,1202.9154023717608,87.131870556187,8401.724926812978,88.05486738122272,0.030822780025907368
2024-02-24,1277.543696431182,7034.853939069837,33.62064104730119,54.95506186905479,127.33530176269596,190.49833646772777,561.500360758821,719.6926625933797,317.83363823042373,1281.1930233522007,88.57570291635598,8312.39763550102,89.32729131195902,0.03178336382304237
2024-02-25,1244.2166495950116,6977.95229688085,33.41576380585399,56.24142487368782,128.83399305361363,197.59215949034353,593.5335935455208,768.2141187551175,326.4261525439572,1361.7477123006383,89.6571886795418,8222.168946475862,90.22868902515688,0.03264261525439572
2024-02-26,1211.3361481776744,6920.08035264792,33.05020556056196,57.31629078115736,129.74528302091542,204.15858958338328,625.8683632408485,818.444766987538,333.9038726042987,1444.3131302283864,90.36649634171933,8131.416500825595,90.75244565026719,0.03339038726042987
2024-02-27,1179.0493198618205,6861.468542054769,32.53316163025077,58.16723587158165,130.06096071959652,210.12116156178342,658.3565577883323,870.2430605118636,340.18212228138,1528.599618300196,90.70039750183241,8040.51786191659,90.8986389090037,0.034018212228138
2024-02-28,1147.4900403171307,6802.3540309598475,31.876505938966417,58.78564517608755,129.78403562012852,215.4110698641933,690.8494181237744,923.4492539998695,345.19510548432186,1614.2986721236439,90.66215111505397,7949.844071276978,90.67379063961152,0.034519510548432185
2024-02-29,1116.7770382580613,6742.976639666668,31.0942679364402,59.16688714057488,128.92838426946034,219.96892727608596,723.2003095360383,977.8875459166693,348.8973115455463,1701.0878554527076,90.26115507701508,7859.753677924729,90.09039335224907,0.03488973115455463
2024-03-01,1087.0126103740429,6683.574820357617,30.202048775564116,59.310342638195294,127.51799033423734,223.7462115395695,755.2673505161558,1033.3686254646168,351.2642018738068,1788.6359759807726,89.51239141375942,7770.58743073166,89.16624719306992,0.035126420187380686
2024-03-02,1058.281950438304,6624.381837894488,29.216372938667796,59.21924886399767,125.58588122371182,226.70637989332138,786.9157953993164,1089.6925333481915,352.2922611170332,1876.608328747508,88.43562180266547,7682.663788332792,87.9236423988682,0.03522922611170332
2024-03-03,1030.6530062089216,6565.6222555988625,28.15431142275808,58.90037678369839,123.17252643413033,228.82565757422307,818.0201559341899,1146.651710043214,351.9981840083534,1964.671865977404,87.05468820645648,7596.275261807784,86.38852652500691,0.03519981840083534
2024-03-04,1004.176922288075,6507.508813074981,27.032643010117365,58.36399285008257,120.32460092656999,230.0928897564464,848.4658337752375,1204.034304318489,350.41749068301635,2052.5001380937265,85.39663586019994,7511.685735363056,84.58952644472902,0.03504174906830163
2024-03-05,978.8888179554039,6450.2398604575255,25.867672237417082,57.62300654824412,117.09302239851836,230.50987062529128,878.1504874086608,1261.6272623689379,347.60289302380966,2139.7777497775987,83.4906787856612,7429.12867841293,82.55705695012648,0.03476028930238097
2024-03-06,954.8089660146226,6393.997264251146,24.674665052944793,56.69268329996199,113.53150111716184,230.09053541754867,906.9848678152708,1319.2195170313428,343.6220365347105,2226.2043848466137,81.36734835290679,7348.806230265768,80.3224481471616,0.03436220365347105
2024-03-07,931.944159075866,6338.94486236539,23.46770597076714,55.590103113174855,109.69480813645201,228.86011742482904,934.8933268169149,1376.604917096605,338.55492556128104,2311.49824391352,79.05780908394199,7270.889021441256,77.91720882451227,0.0338554925561281
2024-03-08,910.289257634054,6285.227471992321,22.25943970686393,54.33361386883438,105.63740298082045,226.8539981550955,961.8138996782615,1433.584915983748,332.49140113591596,2395.3988156620094,76.5930535756983,7195.516729626374,75.37229181488055,0.0332491401135916
2024-03-09,889.8287963220805,6232.970392837549,21.060960123481753,52.94231590040914,101.41217917181574,224.11634963770794,987.698064382622,1489.9709416243318,325.52852880952366,2477.6690060069536,74.00327602389089,7122.79918915963,72.71754046674414,0.03255285288095237
2024-03-10,870.53859017999,6182.279364950313,19.88177735140155,51.435590508729106,97.0694176316836,220.69863600037658,1012.5102148369249,1545.5864085405804,317.7680536320602,2558.0966233775052,71.31736786013066,7052.817955130303,69.98123402932833,0.03177680536320602
2024-03-11,852.3872881775422,6133.240925595377,18.729841637836202,49.83267812750647,92.65596907125175,216.65805009377826,1036.2269011133699,1600.2683461833376,309.31401916503,2636.4952472967075,68.56251976534267,6985.6282137729195,67.18974135738381,0.030931401916503
2024-03-12,835.3381118563786,6085.92317936454,17.6113433752771,48.15224381467238,88.2146486774522,212.0559400243235,1058.8358960908922,1653.868636796464,300.2705887017757,2712.7045328873564,65.76358718994948,6921.261291220919,64.3669225520016,0.030027058870177568
2024-03-13,825.110421288963,6042.106378183224,12.907024761573675,45.31224182515992,81.82835960392785,206.37931780102343,1080.1541943455354,1706.2020621905936,288.20767740495126,2786.356256536129,58.219266586733596,6867.216799472187,54.04449174873207,0.028820767740495124
2024-03-14,815.6510228507611,6000.35476111399,10.68624940030384,42.94907650619728,74.02220908534524,199.717580801304,1099.64051866359,1756.9785815785092,273.73978988664925,2856.619100242099,53.63532590650112,6816.005783964752,51.211015507435604,0.027373978988664924
2024-03-15,806.9795958190291,5960.792610219416,9.37289935456974,40.69438662053966,66.45905639251919,192.49811532603118,1117.1884484338823,1806.0148878340142,258.9571717185504,2923.2033362678967,50.0672859751094,6767.772206038445,48.233577926307134,0.02589571717185504
2024-03-16,799.0446343948198,5923.406327497959,8.427554700174602,38.49184646879313,59.59829338121175,184.90519243308563,1132.929517523794,1853.1966336001644,244.5034858142974,2986.126151123958,46.91940116896773,6722.450961892779,45.3212441456667,0.024450348581429738
2024-03-17,791.7792211259141,5888.1376739437255,7.660043650014894,36.34657120756273,53.50860057575603,177.06853369004637,1147.0521346483151,1898.4472211586672,230.57713426580239,3045.4993558069823,44.006614857577624,6679.916895069639,42.534066823139256,0.023057713426580237
2024-03-18,785.1179908514415,5854.911968507736,6.999018895562878,34.27009029007147,48.13909044458208,169.09814292555083,1159.7438998084137,1941.7197982766436,217.2372333701329,3101.4636980850573,41.26910918563435,6640.029959359177,39.88693571046224,0.021723723337013293
2024-03-19,779.0016273997505,5823.647398074965,6.414308369082331,32.27087119292146,43.409093768545084,161.08865568764247,1171.1749704626222,1982.9930750444728,204.49774945618756,3154.168045507095,38.685179562003796,6602.649025474716,37.38093388446168,0.020449774945618757
2024-03-20,773.377483155331,5794.258712382463,5.8906209214951275,30.35408636685933,39.23698265639077,153.11966473406378,1181.4949132667834,2022.2675365166149,192.35664739045455,3203.7624497833986,36.24470728835446,6567.636195537794,35.01282993692121,0.019235664739045456
2024-03-21,768.1990841477409,5766.659157793258,5.418459100224915,28.52250844954723,35.54870278849577,145.25656864074537,1190.8337539635388,2059.561765116451,180.80527142924115,3250.3955190799898,33.94096754977215,6534.858241940999,32.77795359679567,0.018080527142924116
2024-03-22,763.4253820833063,5740.761733408797,4.990938517460999,26.7772564903391,32.27951553609571,137.55195222250867,1199.3041638631375,2094.9090578783566,169.8314677586044,3294.213221741494,31.7681950078001,6504.187115492104,30.671126448895393,0.01698314677586044
2024-03-23,759.0200214407099,5716.480120623488,4.6025963416795515,25.118268570390555,29.373618405724606,130.04718820852264,1207.0037638118863,2128.3544225976016,159.42080661424725,3335.3581864094876,29.720864912070105,6475.5001420641975,28.686973427906196,0.015942080661424725
2024-03-24,754.9506907407522,5693.729400109635,4.248897816121706,23.544605131184504,26.78317003205346,122.77401995163724,1214.0172414110732,2159.9519748075463,149.5571899836907,3373.9692162186193,27.79350294730621,6448.680090850387,26.82005121381144,0.014955718998369071
2024-03-25,751.1885672239383,5672.4266070151625,3.9259958820351164,22.054660312716145,24.467228840077656,115.75601708387693,1220.4182080539495,2189.762715588247,140.22324592395458,3410.1809236421964,25.980656194751262,6423.615174239101,25.064916611286208,0.014022324592395458
2024-03-26,747.7078467054725,5652.491155126888,3.6305895360517466,20.646321113537642,22.390765538366335,109.00987035062963,1226.2707982201098,2217.8526534089474,131.40063588899596,3444.123451629057,24.27691064958939,6400.19900183236,23.41617240673986,0.013140063588899596
2024-03-27,744.4853465844091,5633.845152878568,3.359826135043073,19.317093304774822,20.52379123201571,102.54652450881922,1231.6310360485327,2244.2912293078407,123.07031574083493,3475.9222653563734,22.676919439817894,6378.330499462977,21.868502369383805,0.012307031574083492
2024-03-28,741.5001703609266,5616.413629822257,3.1112271509864105,18.064203504949788,18.840603651933673,96.3721604936492,1236.547998836154,2269.1500061791476,115.21276414558288,3505.6980050153015,21.175430655936196,6357.913800183183,20.416699279794557,0.011521276414558287
2024-03-29,738.7334234867822,5600.124689182647,2.8826288869735075,16.884682696526696,17.319141736012718,90.48904181983298,1241.064805890232,2292.501586300996,107.80818355584569,3533.5663921912283,19.767311583500202,6338.858112669429,19.055687513753583,0.010780818355584568
2024-03-30,736.1679719709642,5584.909599709974,2.6721340277934904,15.775434615894332,15.940435763679258,84.89624060485097,1245.2194582375637,2314.4187250692835,100.83667636853023,3559.638183306847,18.447568643687823,6321.0775716809385,17.780540988490884,0.010083667636853023
2024-03-31,733.7882366048522,5570.702838021933,2.478071607439211,14.733291542728534,14.688140318587218,79.59025777411432,1249.0455514691218,2334.973612661227,94.27839809270154,3584.019164130349,17.211363150167745,6304.491074626785,16.58649705415337,0.009427839809270153
2024-04-01,731.5800169000938,5557.442090893261,2.298963740608618,13.755059505836222,13.54813841818293,74.56555075649187,1252.572880941115,2354.237298844414,88.1136891746748,3606.810179785529,16.05402324644484,6289.022107793355,15.468966833429931,0.00881136891746748
2024-04-02,729.5303398571671,5545.068225466287,2.133497875205241,12.837554588059767,12.508206465429662,69.81498063140202,1255.8279558021984,2372.279239314254,82.32318709683169,3628.107195116452,14.971052463265007,6274.598565323454,14.42354246990044,0.008232318709683169
2024-04-03,727.6273295303525,5533.525234084287,1.9805035830027466,11.977631753765339,11.55773099065217,65.33018938433601,1258.834435895993,2389.166944777614,76.88792037498818,3648.001380673607,13.958135336768086,6261.15256361464,13.446001708814492,0.007688792037498818
2024-04-04,725.8600940776602,5522.760159346706,1.838933197659009,11.172207906429044,10.68746933418579,61.101916097607614,1261.6135033904955,2404.9657166492602,71.7893854317934,3666.5792200397555,13.011141104088054,6248.620253424367,12.53231019027362,0.00717893854317934
2024-04-05,724.2186273192139,5512.723003112322,1.7078468876743342,10.418286191541032,9.889346071990301,57.12025418686135,1264.184179721122,2419.738456509279,67.00960025885165,3683.9226362304007,12.126133079215366,6236.9416304315355,11.678622992830697,0.006700960025885165
2024-04-06,722.69372297531,5503.366625947803,1.5863980208447799,9.712965447817911,9.156283338658204,53.37487504171185,1266.5635956651874,2433.54553356267,62.53115838037006,3700.109129227857,11.29936346866269,6226.060348923113,10.881281508422035,0.006253115838037006
2024-04-07,721.2768994249784,5494.646638570668,1.4738209086686462,9.053446873618876,8.482057519005966,49.85521233471935,1268.7672221473474,2446.444702220996,58.33726985372532,3715.2119243683437,10.527267782287522,6215.923537995646,10.13681092746674,0.005833726985372532
2024-04-08,719.9603333268482,5486.52128764497,1.369420823903256,8.437040027473579,7.861177762647217,46.55061109179882,1270.8090680866019,2458.4910612357608,54.41178885444604,3729.3001293223624,9.806460851376835,6206.481620971817,9.441917023828864,0.0054411788854446036
2024-04-09,718.7368008594075,5478.951338414281,1.2725655659040809,7.861166790816073,7.288783283608497,43.45044835817342,1272.7018502910805,2469.7370464367327,50.73923164178191,3742.4388967278132,9.133732356720154,6197.688139273689,8.793481698130108,0.005073923164178191
2024-04-10,717.5995200569662,5471.900002562612,1.182782978016474,7.323313521218763,6.760557446081398,40.54423427628196,1274.4571395189364,2480.2324496398896,47.30479172236336,3754.689589158826,8.506096499235237,6189.499522619578,8.18861665410941,0.004730479172236336
2024-04-11,716.2111309401082,5465.473084314292,1.3081512394839543,6.733375563421098,6.384864131071801,37.773549606618,1276.0958536893363,2490.0199905156715,44.1584137376898,3766.1158442050078,8.041526802905052,6181.6842152543995,7.815307365177887,0.0044158413737689795
2024-04-12,714.9018970275115,5459.477006856903,1.3051389141837086,6.245959679311258,6.133524665192875,35.14568736199506,1277.6594393931123,2499.1313461017926,41.27921202718793,3776.790785494905,7.551098593494967,6174.378903884415,7.305311369984793,0.004127921202718793
2024-04-13,713.6604388390022,5453.877953135781,1.2615297796177163,5.817267576880835,5.913005256185717,32.69693437823621,1279.1650261251948,2507.6078449091037,38.60993963442193,3786.7728710342985,7.078797356498551,6167.538391974784,6.840511909631459,0.003860993963442193
2024-04-14,712.4820282643725,5448.647073628503,1.2058035881813793,5.428240816731369,5.695984376581136,30.42971510610247,1280.6161837708653,2515.494970448666,36.12569948268361,3796.1111542195313,6.634044404912749,6161.129101892875,6.4092900819086935,0.003612569948268361
2024-04-15,711.3639150581563,5443.7583081668945,1.1473092493435457,5.070158332677196,5.476017883825706,28.334490195667435,1282.0127578086747,2522.837043304764,33.81050807949314,3804.849801113439,6.217467582020742,6155.122223225051,6.006878667824822,0.003381050807949314
2024-04-16,710.3038754503986,5439.187747010155,1.0891920530707073,4.73846981545143,5.252998267705117,26.398313360290746,1283.353934228826,2529.6754698141062,31.651311627995863,3813.029404042932,5.827661868522138,6149.491622460554,5.630600764497558,0.003165131162799586
2024-04-17,709.2997814565603,5434.913361951098,1.0325576881854772,4.43032370374315,5.028525537015937,24.60796452345594,1284.6391353182385,2536.048349821707,29.63649006047188,3820.6874851399452,5.462881391928628,6144.213143407658,5.278479052895818,0.002963649006047188
2024-04-18,708.3494884278845,5430.914826796829,0.97782638346989,4.143604715296886,4.8044543159412,22.951003620074548,1285.8682308727045,2541.9905648678023,27.75545793601575,3827.858795740507,5.1214310987667755,6139.264315224714,4.948828182943544,0.002775545793601575
2024-04-19,707.4508207765975,5427.173366161762,0.9251720520928391,3.8765577058410337,4.58247005611661,21.416058798564414,1287.0415371151933,2547.534017333837,25.998528854681023,3834.5755544490303,4.801729757933873,6134.624186938359,4.640128286355775,0.002599852885468102
2024-04-20,706.6015845476308,5423.671618685346,0.8746681587104045,3.6276509301725604,4.363989019101518,19.992829109647577,1288.1597582745574,2552.707901274837,24.356818128749094,3840.8676595493944,4.502319088882965,6130.273203232977,4.350983705381168,0.002435681812874909
2024-04-21,705.7995849526287,5420.393512801707,0.8263441903550537,3.3955189333694618,4.150151663314719,18.67200520324608,1289.2239191937015,2557.53896306168,22.8221568665608,3846.7628822553816,4.221863123724516,6126.193097754336,4.080105478640689,0.00228221568665608
2024-04-22,705.0426453525238,5417.32415833084,0.7801954325269007,3.178907315337499,3.941861588947482,17.445197181431713,1290.235297626002,2562.0517371723945,21.387058770379195,3852.2870347983962,3.9591027478643994,6122.366803683364,3.8262940709728355,0.0021387058770379196
